ind,continent,country,state,Pop,admix
Pd_66,N_America,USA,Vermont,pop8,9.17696524993517e-05
Pd_66,N_America,USA,Vermont,pop9,0.00268100784160197
Pd_66,N_America,USA,Vermont,pop10,0.00188889191485941
Pd_66,N_America,USA,Vermont,pop11,0.206838369369507
Pd_67,N_America,Canada,Ontario,pop1,9.67068190220743e-05
Pd_67,N_America,Canada,Ontario,pop2,9.67068190220743e-05
Pd_67,N_America,Canada,Ontario,pop3,0.836796224117279
Pd_67,N_America,Canada,Ontario,pop4,0.0177428275346756
Pd_67,N_America,Canada,Ontario,pop5,0.000101108736998867
Pd_67,N_America,Canada,Ontario,pop6,9.67068190220743e-05
Pd_67,N_America,Canada,Ontario,pop7,9.67068190220743e-05
Pd_67,N_America,Canada,Ontario,pop8,0.00362845323979855
Pd_67,N_America,Canada,Ontario,pop9,9.67068190220743e-05
Pd_67,N_America,Canada,Ontario,pop10,0.0166892148554325
Pd_67,N_America,Canada,Ontario,pop11,0.124558635056019
Pd_68,N_America,USA,Tennessee,pop1,9.82688216026872e-05
Pd_68,N_America,USA,Tennessee,pop2,0.452279418706894
Pd_68,N_America,USA,Tennessee,pop3,9.82688216026872e-05
Pd_68,N_America,USA,Tennessee,pop4,0.0109700569882989
Pd_68,N_America,USA,Tennessee,pop5,9.82688216026872e-05
Pd_68,N_America,USA,Tennessee,pop6,9.82688216026872e-05
Pd_68,N_America,USA,Tennessee,pop7,0.0332815274596214
Pd_68,N_America,USA,Tennessee,pop8,0.000405926024541259
Pd_68,N_America,USA,Tennessee,pop9,0.00209237146191299
Pd_68,N_America,USA,Tennessee,pop10,0.000990143977105618
Pd_68,N_America,USA,Tennessee,pop11,0.499587535858154
Pd_72,N_America,Canada,New Brunswick,pop1,8.91894087544642e-05
Pd_72,N_America,Canada,New Brunswick,pop2,9.16980134206824e-05
Pd_72,N_America,Canada,New Brunswick,pop3,8.97809950402007e-05
Pd_72,N_America,Canada,New Brunswick,pop4,0.110717944800854
Pd_72,N_America,Canada,New Brunswick,pop5,8.78097780514508e-05
Pd_72,N_America,Canada,New Brunswick,pop6,8.78097780514508e-05
Pd_72,N_America,Canada,New Brunswick,pop7,0.690616309642792
Pd_72,N_America,Canada,New Brunswick,pop8,0.115050964057446
Pd_72,N_America,Canada,New Brunswick,pop9,8.78097780514508e-05
Pd_72,N_America,Canada,New Brunswick,pop10,0.00884854048490524
Pd_72,N_America,Canada,New Brunswick,pop11,0.0742320939898491
Pd_73,N_America,USA,Missouri,pop1,8.99908700375818e-05
Pd_73,N_America,USA,Missouri,pop2,0.163755744695663
Pd_73,N_America,USA,Missouri,pop3,8.99908700375818e-05
Pd_73,N_America,USA,Missouri,pop4,0.0888244956731796
Pd_73,N_America,USA,Missouri,pop5,9.40386380534619e-05
Pd_73,N_America,USA,Missouri,pop6,0.133123934268951
Pd_73,N_America,USA,Missouri,pop7,0.601081907749176
Pd_73,N_America,USA,Missouri,pop8,0.000156056063133292
Pd_73,N_America,USA,Missouri,pop9,9.56409712671302e-05
Pd_73,N_America,USA,Missouri,pop10,0.0125981457531452
Pd_73,N_America,USA,Missouri,pop11,8.99908700375818e-05
Pd_74,N_America,USA,Virginia,pop1,0.0388860628008842
Pd_74,N_America,USA,Virginia,pop2,0.00047318683937192
Pd_74,N_America,USA,Virginia,pop3,0.650094032287598
Pd_74,N_America,USA,Virginia,pop4,0.0112134786322713
Pd_74,N_America,USA,Virginia,pop5,9.66184015851468e-05
Pd_74,N_America,USA,Virginia,pop6,9.68334934441373e-05
Pd_74,N_America,USA,Virginia,pop7,0.00509366951882839
Pd_74,N_America,USA,Virginia,pop8,9.66184015851468e-05
Pd_74,N_America,USA,Virginia,pop9,9.9787961516995e-05
Pd_74,N_America,USA,Virginia,pop10,0.0113779688253999
Pd_74,N_America,USA,Virginia,pop11,0.282471805810928
Pd_75,N_America,USA,Tennessee,pop1,0.119537323713303
Pd_75,N_America,USA,Tennessee,pop2,0.0064190081320703
Pd_75,N_America,USA,Tennessee,pop3,0.836237490177155
Pd_75,N_America,USA,Tennessee,pop4,0.0132731832563877
Pd_75,N_America,USA,Tennessee,pop5,9.63926431722939e-05
Pd_75,N_America,USA,Tennessee,pop6,9.73716378211975e-05
Pd_75,N_America,USA,Tennessee,pop7,9.79778997134417e-05
Pd_75,N_America,USA,Tennessee,pop8,9.59169847192243e-05
Pd_75,N_America,USA,Tennessee,pop9,9.92645000224002e-05
Pd_75,N_America,USA,Tennessee,pop10,0.0239501986652613
Pd_75,N_America,USA,Tennessee,pop11,9.59169847192243e-05
Pd_76,N_America,USA,Indiana,pop1,9.74034774117172e-05
Pd_76,N_America,USA,Indiana,pop2,0.271538883447647
Pd_76,N_America,USA,Indiana,pop3,9.74034774117172e-05
Pd_76,N_America,USA,Indiana,pop4,0.00677307276055217
Pd_76,N_America,USA,Indiana,pop5,0.000591101299505681
Pd_76,N_America,USA,Indiana,pop6,9.74034774117172e-05
Pd_76,N_America,USA,Indiana,pop7,0.0105134444311261
Pd_76,N_America,USA,Indiana,pop8,0.01588424295187
Pd_76,N_America,USA,Indiana,pop9,0.0172657500952482
Pd_76,N_America,USA,Indiana,pop10,0.00596858561038971
Pd_76,N_America,USA,Indiana,pop11,0.671172678470612
Pd_77,N_America,USA,Indiana,pop1,9.58883756538853e-05
Pd_77,N_America,USA,Indiana,pop2,9.79777469183318e-05
Pd_77,N_America,USA,Indiana,pop3,0.906421959400177
Pd_77,N_America,USA,Indiana,pop4,0.00670911651104689
Pd_77,N_America,USA,Indiana,pop5,0.00715855928137898
Pd_77,N_America,USA,Indiana,pop6,0.00752577325329185
Pd_77,N_America,USA,Indiana,pop7,0.00381304579786956
Pd_77,N_America,USA,Indiana,pop8,9.94526635622606e-05
Pd_77,N_America,USA,Indiana,pop9,0.0116716008633375
Pd_77,N_America,USA,Indiana,pop10,0.033299159258604
Pd_77,N_America,USA,Indiana,pop11,0.0231074038892984
Pd_78,N_America,USA,Deleware,pop1,9.68648018897511e-05
Pd_78,N_America,USA,Deleware,pop2,0.607418119907379
Pd_78,N_America,USA,Deleware,pop3,9.68648018897511e-05
Pd_78,N_America,USA,Deleware,pop4,0.0102021703496575
Pd_78,N_America,USA,Deleware,pop5,0.0269386954605579
Pd_78,N_America,USA,Deleware,pop6,9.68648018897511e-05
Pd_78,N_America,USA,Deleware,pop7,9.68648018897511e-05
Pd_78,N_America,USA,Deleware,pop8,0.00513418531045318
Pd_78,N_America,USA,Deleware,pop9,0.0313464663922787
Pd_78,N_America,USA,Deleware,pop10,0.0218581780791283
Pd_78,N_America,USA,Deleware,pop11,0.296714663505554
Pd_79,N_America,USA,Maine,pop1,9.80231052380987e-05
Pd_79,N_America,USA,Maine,pop2,0.453234672546387
Pd_79,N_America,USA,Maine,pop3,9.80231052380987e-05
Pd_79,N_America,USA,Maine,pop4,0.000298414379358292
Pd_79,N_America,USA,Maine,pop5,0.00167201901786029
Pd_79,N_America,USA,Maine,pop6,9.80231052380987e-05
Pd_79,N_America,USA,Maine,pop7,9.80231052380987e-05
Pd_79,N_America,USA,Maine,pop8,0.00513199297711253
Pd_79,N_America,USA,Maine,pop9,0.0162226799875498
Pd_79,N_America,USA,Maine,pop10,0.00810075551271439
Pd_79,N_America,USA,Maine,pop11,0.514947354793549
Pd_82,N_America,Canada,Ontario,pop1,0.0686804950237274
Pd_82,N_America,Canada,Ontario,pop2,9.53083581407554e-05
Pd_82,N_America,Canada,Ontario,pop3,9.53083581407554e-05
Pd_82,N_America,Canada,Ontario,pop4,0.04672796651721
Pd_82,N_America,Canada,Ontario,pop5,9.53083581407554e-05
Pd_82,N_America,Canada,Ontario,pop6,9.53083581407554e-05
Pd_82,N_America,Canada,Ontario,pop7,9.53083581407554e-05
Pd_82,N_America,Canada,Ontario,pop8,0.883772075176239
Pd_82,N_America,Canada,Ontario,pop9,9.53083581407554e-05
Pd_82,N_America,Canada,Ontario,pop10,0.000152281994814985
Pd_82,N_America,Canada,Ontario,pop11,9.53083581407554e-05
Pd_83,N_America,Canada,Nova Scotia,pop1,9.51977926888503e-05
Pd_83,N_America,Canada,Nova Scotia,pop2,9.58882592385635e-05
Pd_83,N_America,Canada,Nova Scotia,pop3,0.0164411626756191
Pd_83,N_America,Canada,Nova Scotia,pop4,0.0376526899635792
Pd_83,N_America,Canada,Nova Scotia,pop5,0.0192068815231323
Pd_83,N_America,Canada,Nova Scotia,pop6,0.000102495010651182
Pd_83,N_America,Canada,Nova Scotia,pop7,9.51977926888503e-05
Pd_83,N_America,Canada,Nova Scotia,pop8,0.912691473960876
Pd_83,N_America,Canada,Nova Scotia,pop9,0.00181440345477313
Pd_83,N_America,Canada,Nova Scotia,pop10,0.0117094861343503
Pd_83,N_America,Canada,Nova Scotia,pop11,9.51977926888503e-05
Pd_84,N_America,Canada,New Brunswick,pop1,9.56622679950669e-05
Pd_84,N_America,Canada,New Brunswick,pop2,9.56622679950669e-05
Pd_84,N_America,Canada,New Brunswick,pop3,0.00761054875329137
Pd_84,N_America,Canada,New Brunswick,pop4,0.0401061698794365
Pd_84,N_America,Canada,New Brunswick,pop5,9.56622679950669e-05
Pd_84,N_America,Canada,New Brunswick,pop6,9.56622679950669e-05
Pd_84,N_America,Canada,New Brunswick,pop7,0.0213354174047709
Pd_84,N_America,Canada,New Brunswick,pop8,0.891016125679016
Pd_84,N_America,Canada,New Brunswick,pop9,9.56622679950669e-05
Pd_84,N_America,Canada,New Brunswick,pop10,0.00541343400254846
Pd_84,N_America,Canada,New Brunswick,pop11,0.0340400114655495
Pd_85,N_America,Canada,New Brunswick,pop1,9.96171802398749e-05
Pd_85,N_America,Canada,New Brunswick,pop2,0.0357711464166641
Pd_85,N_America,Canada,New Brunswick,pop3,0.00491085927933455
Pd_85,N_America,Canada,New Brunswick,pop4,0.0403448939323425
Pd_85,N_America,Canada,New Brunswick,pop5,0.00187757448293269
Pd_85,N_America,Canada,New Brunswick,pop6,9.64127320912667e-05
Pd_85,N_America,Canada,New Brunswick,pop7,9.56787771428935e-05
Pd_85,N_America,Canada,New Brunswick,pop8,0.904004871845245
Pd_85,N_America,Canada,New Brunswick,pop9,9.56787771428935e-05
Pd_85,N_America,Canada,New Brunswick,pop10,0.00289832637645304
Pd_85,N_America,Canada,New Brunswick,pop11,0.00980492029339075
